EN_YEAR	EN_QUARTER	EN_MONTH	FR_ANNEÉ	FR_TRIMESTRE	FR_MOIS	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_AGE	FR_ÂGE	TOTAL
2020	Q2	May	2020	T2	mai	Ontario	Ontario	15 to 29 years old	15 à 29 ans	1760
2020	Q2	May	2020	T2	mai	Ontario	Ontario	30 to 44 years old	30 à 44 ans	1830
2020	Q2	May	2020	T2	mai	Ontario	Ontario	45 to 59 years old	45 à 59 ans	390
2020	Q2	May	2020	T2	mai	Ontario	Ontario	60 to 74 years old	60 à 74 ans	145
2020	Q2	May	2020	T2	mai	Ontario	Ontario	75 years old or more	75 ans et plus	40
2020	Q2	May	2020	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	5
2020	Q2	May	2020	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	40
2020	Q2	May	2020	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	15
2020	Q2	May	2020	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	5
2020	Q2	May	2020	T2	mai	Quebec	Québec	0 to 14 years old	0 à 14 ans	185
2020	Q2	May	2020	T2	mai	Quebec	Québec	15 to 29 years old	15 à 29 ans	435
2020	Q2	May	2020	T2	mai	Quebec	Québec	30 to 44 years old	30 à 44 ans	605
2020	Q2	May	2020	T2	mai	Quebec	Québec	45 to 59 years old	45 à 59 ans	145
2020	Q2	May	2020	T2	mai	Quebec	Québec	60 to 74 years old	60 à 74 ans	45
2020	Q2	May	2020	T2	mai	Quebec	Québec	75 years old or more	75 ans et plus	10
2020	Q2	May	2020	T2	mai	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	100
2020	Q2	May	2020	T2	mai	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	90
2020	Q2	May	2020	T2	mai	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	155
2020	Q2	May	2020	T2	mai	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	35
2020	Q2	May	2020	T2	mai	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	10
2020	Q2	May	2020	T2	mai	Yukon	Yukon	0 to 14 years old	0 à 14 ans	--
2020	Q2	May	2020	T2	mai	Yukon	Yukon	15 to 29 years old	15 à 29 ans	--
2020	Q2	May	2020	T2	mai	Yukon	Yukon	30 to 44 years old	30 à 44 ans	--
2020	Q3	Aug	2020	T3	août	Alberta	Alberta	0 to 14 years old	0 à 14 ans	200
2020	Q3	Aug	2020	T3	août	Alberta	Alberta	15 to 29 years old	15 à 29 ans	370
2020	Q3	Aug	2020	T3	août	Alberta	Alberta	30 to 44 years old	30 à 44 ans	415
2020	Q3	Aug	2020	T3	août	Alberta	Alberta	45 to 59 years old	45 à 59 ans	105
2020	Q3	Aug	2020	T3	août	Alberta	Alberta	60 to 74 years old	60 à 74 ans	130
2020	Q3	Aug	2020	T3	août	Alberta	Alberta	75 years old or more	75 ans et plus	20
2020	Q3	Aug	2020	T3	août	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	155
2020	Q3	Aug	2020	T3	août	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	390
2020	Q3	Aug	2020	T3	août	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	485
2020	Q3	Aug	2020	T3	août	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	135
2020	Q3	Aug	2020	T3	août	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	105
2020	Q3	Aug	2020	T3	août	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	20
2020	Q3	Aug	2020	T3	août	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	145
2020	Q3	Aug	2020	T3	août	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	70
2020	Q3	Aug	2020	T3	août	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	190
2020	Q3	Aug	2020	T3	août	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	40
2020	Q3	Aug	2020	T3	août	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	20
2020	Q3	Aug	2020	T3	août	Manitoba	Manitoba	75 years old or more	75 ans et plus	--
2020	Q3	Aug	2020	T3	août	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	65
2020	Q3	Aug	2020	T3	août	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	35
2020	Q3	Aug	2020	T3	août	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	80
2020	Q3	Aug	2020	T3	août	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	20
2020	Q3	Aug	2020	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	5
2020	Q3	Aug	2020	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	10
2020	Q3	Aug	2020	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	20
2020	Q3	Aug	2020	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	--
2020	Q3	Aug	2020	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	--
2020	Q3	Aug	2020	T3	août	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	--
2020	Q3	Aug	2020	T3	août	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	70
2020	Q3	Aug	2020	T3	août	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	55
2020	Q3	Aug	2020	T3	août	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	90
2020	Q3	Aug	2020	T3	août	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	20
2020	Q3	Aug	2020	T3	août	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	--
2020	Q3	Aug	2020	T3	août	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2020	Q3	Aug	2020	T3	août	Ontario	Ontario	0 to 14 years old	0 à 14 ans	895
2020	Q3	Aug	2020	T3	août	Ontario	Ontario	15 to 29 years old	15 à 29 ans	1385
2020	Q3	Aug	2020	T3	août	Ontario	Ontario	30 to 44 years old	30 à 44 ans	2045
2020	Q3	Aug	2020	T3	août	Ontario	Ontario	45 to 59 years old	45 à 59 ans	410
2020	Q3	Aug	2020	T3	août	Ontario	Ontario	60 to 74 years old	60 à 74 ans	320
2020	Q3	Aug	2020	T3	août	Ontario	Ontario	75 years old or more	75 ans et plus	60
2020	Q3	Aug	2020	T3	août	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	25
2020	Q3	Aug	2020	T3	août	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	15
2020	Q3	Aug	2020	T3	août	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	25
2020	Q3	Aug	2020	T3	août	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	15
2020	Q3	Aug	2020	T3	août	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2020	Q3	Aug	2020	T3	août	Quebec	Québec	0 to 14 years old	0 à 14 ans	615
2020	Q3	Aug	2020	T3	août	Quebec	Québec	15 to 29 years old	15 à 29 ans	405
2020	Q3	Aug	2020	T3	août	Quebec	Québec	30 to 44 years old	30 à 44 ans	950
2020	Q3	Aug	2020	T3	août	Quebec	Québec	45 to 59 years old	45 à 59 ans	190
2020	Q3	Aug	2020	T3	août	Quebec	Québec	60 to 74 years old	60 à 74 ans	65
2020	Q3	Aug	2020	T3	août	Quebec	Québec	75 years old or more	75 ans et plus	10
2020	Q3	Aug	2020	T3	août	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	140
2020	Q3	Aug	2020	T3	août	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	70
2020	Q3	Aug	2020	T3	août	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	190
2020	Q3	Aug	2020	T3	août	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	25
2020	Q3	Aug	2020	T3	août	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	20
2020	Q3	Aug	2020	T3	août	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	5
2020	Q3	Aug	2020	T3	août	Yukon	Yukon	0 to 14 years old	0 à 14 ans	--
2020	Q3	Aug	2020	T3	août	Yukon	Yukon	15 to 29 years old	15 à 29 ans	--
2020	Q3	Aug	2020	T3	août	Yukon	Yukon	30 to 44 years old	30 à 44 ans	--
2020	Q3	Aug	2020	T3	août	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2020	Q3	Jul	2020	T3	juil.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	320
2020	Q3	Jul	2020	T3	juil.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	470
2020	Q3	Jul	2020	T3	juil.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	590
2020	Q3	Jul	2020	T3	juil.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	125
2020	Q3	Jul	2020	T3	juil.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	120
2020	Q3	Jul	2020	T3	juil.	Alberta	Alberta	75 years old or more	75 ans et plus	20
2020	Q3	Jul	2020	T3	juil.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	215
2020	Q3	Jul	2020	T3	juil.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	450
2020	Q3	Jul	2020	T3	juil.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	655
2020	Q3	Jul	2020	T3	juil.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	130
2020	Q3	Jul	2020	T3	juil.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	120
2020	Q3	Jul	2020	T3	juil.	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	20
2020	Q3	Jul	2020	T3	juil.	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	210
2020	Q3	Jul	2020	T3	juil.	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	215
2020	Q3	Jul	2020	T3	juil.	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	295
2020	Q3	Jul	2020	T3	juil.	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	50
2020	Q3	Jul	2020	T3	juil.	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	25
2020	Q3	Jul	2020	T3	juil.	Manitoba	Manitoba	75 years old or more	75 ans et plus	5
2020	Q3	Jul	2020	T3	juil.	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	95
2020	Q3	Jul	2020	T3	juil.	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	55
2020	Q3	Jul	2020	T3	juil.	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	120
2020	Q3	Jul	2020	T3	juil.	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	25
2020	Q3	Jul	2020	T3	juil.	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	--
2020	Q3	Jul	2020	T3	juil.	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2020	Q3	Jul	2020	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	10
2020	Q3	Jul	2020	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	10
2020	Q3	Jul	2020	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	20
2020	Q3	Jul	2020	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	--
2020	Q3	Jul	2020	T3	juil.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	--
2020	Q3	Jul	2020	T3	juil.	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	--
2020	Q3	Jul	2020	T3	juil.	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	--
2020	Q3	Jul	2020	T3	juil.	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	--
2020	Q3	Jul	2020	T3	juil.	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2020	Q3	Jul	2020	T3	juil.	Northwest Territories	Territoires du Nord-Ouest	60 to 74 years old	60 à 74 ans	--
2020	Q3	Jul	2020	T3	juil.	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	65
2020	Q3	Jul	2020	T3	juil.	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	50
2020	Q3	Jul	2020	T3	juil.	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	110
2020	Q3	Jul	2020	T3	juil.	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	20
2020	Q3	Jul	2020	T3	juil.	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	10
2020	Q3	Jul	2020	T3	juil.	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2020	Q3	Jul	2020	T3	juil.	Ontario	Ontario	0 to 14 years old	0 à 14 ans	980
2020	Q3	Jul	2020	T3	juil.	Ontario	Ontario	15 to 29 years old	15 à 29 ans	1750
2020	Q3	Jul	2020	T3	juil.	Ontario	Ontario	30 to 44 years old	30 à 44 ans	2240
2020	Q3	Jul	2020	T3	juil.	Ontario	Ontario	45 to 59 years old	45 à 59 ans	415
2020	Q3	Jul	2020	T3	juil.	Ontario	Ontario	60 to 74 years old	60 à 74 ans	340
2020	Q3	Jul	2020	T3	juil.	Ontario	Ontario	75 years old or more	75 ans et plus	60
2020	Q3	Jul	2020	T3	juil.	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	15
2020	Q3	Jul	2020	T3	juil.	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	15
2020	Q3	Jul	2020	T3	juil.	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	15
2020	Q3	Jul	2020	T3	juil.	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	15
2020	Q3	Jul	2020	T3	juil.	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2020	Q3	Jul	2020	T3	juil.	Quebec	Québec	0 to 14 years old	0 à 14 ans	710
2020	Q3	Jul	2020	T3	juil.	Quebec	Québec	15 to 29 years old	15 à 29 ans	430
2020	Q3	Jul	2020	T3	juil.	Quebec	Québec	30 to 44 years old	30 à 44 ans	1060
2020	Q3	Jul	2020	T3	juil.	Quebec	Québec	45 to 59 years old	45 à 59 ans	230
2020	Q3	Jul	2020	T3	juil.	Quebec	Québec	60 to 74 years old	60 à 74 ans	75
2020	Q3	Jul	2020	T3	juil.	Quebec	Québec	75 years old or more	75 ans et plus	10
2020	Q3	Jul	2020	T3	juil.	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	225
2020	Q3	Jul	2020	T3	juil.	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	95
2020	Q3	Jul	2020	T3	juil.	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	320
2020	Q3	Jul	2020	T3	juil.	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	45
2020	Q3	Jul	2020	T3	juil.	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	10
2020	Q3	Jul	2020	T3	juil.	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	--
2020	Q3	Jul	2020	T3	juil.	Yukon	Yukon	0 to 14 years old	0 à 14 ans	--
2020	Q3	Jul	2020	T3	juil.	Yukon	Yukon	15 to 29 years old	15 à 29 ans	--
2020	Q3	Jul	2020	T3	juil.	Yukon	Yukon	30 to 44 years old	30 à 44 ans	10
2020	Q3	Sep	2020	T3	sept.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	290
2020	Q3	Sep	2020	T3	sept.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	720
2020	Q3	Sep	2020	T3	sept.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	640
2020	Q3	Sep	2020	T3	sept.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	160
2020	Q3	Sep	2020	T3	sept.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	165
2020	Q3	Sep	2020	T3	sept.	Alberta	Alberta	75 years old or more	75 ans et plus	25
2020	Q3	Sep	2020	T3	sept.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	270
2020	Q3	Sep	2020	T3	sept.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	610
2020	Q3	Sep	2020	T3	sept.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	800
2020	Q3	Sep	2020	T3	sept.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	200
2020	Q3	Sep	2020	T3	sept.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	115
2020	Q3	Sep	2020	T3	sept.	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	15
2020	Q3	Sep	2020	T3	sept.	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	160
2020	Q3	Sep	2020	T3	sept.	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	420
2020	Q3	Sep	2020	T3	sept.	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	290
2020	Q3	Sep	2020	T3	sept.	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	70
2020	Q3	Sep	2020	T3	sept.	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	35
2020	Q3	Sep	2020	T3	sept.	Manitoba	Manitoba	75 years old or more	75 ans et plus	--
2020	Q3	Sep	2020	T3	sept.	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	55
2020	Q3	Sep	2020	T3	sept.	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	45
2020	Q3	Sep	2020	T3	sept.	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	70
2020	Q3	Sep	2020	T3	sept.	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	20
2020	Q3	Sep	2020	T3	sept.	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	5
2020	Q3	Sep	2020	T3	sept.	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2020	Q3	Sep	2020	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	5
2020	Q3	Sep	2020	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	15
2020	Q3	Sep	2020	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	25
2020	Q3	Sep	2020	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	--
2020	Q3	Sep	2020	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	--
2020	Q3	Sep	2020	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	--
2020	Q3	Sep	2020	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	--
2020	Q3	Sep	2020	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	5
2020	Q3	Sep	2020	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2020	Q3	Sep	2020	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	60 to 74 years old	60 à 74 ans	--
2020	Q3	Sep	2020	T3	sept.	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	70
2020	Q3	Sep	2020	T3	sept.	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	50
2020	Q3	Sep	2020	T3	sept.	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	100
2020	Q3	Sep	2020	T3	sept.	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	15
2020	Q3	Sep	2020	T3	sept.	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	10
2020	Q3	Sep	2020	T3	sept.	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2020	Q3	Sep	2020	T3	sept.	Ontario	Ontario	0 to 14 years old	0 à 14 ans	945
2020	Q3	Sep	2020	T3	sept.	Ontario	Ontario	15 to 29 years old	15 à 29 ans	1940
2020	Q3	Sep	2020	T3	sept.	Ontario	Ontario	30 to 44 years old	30 à 44 ans	2260
2020	Q3	Sep	2020	T3	sept.	Ontario	Ontario	45 to 59 years old	45 à 59 ans	620
2020	Q3	Sep	2020	T3	sept.	Ontario	Ontario	60 to 74 years old	60 à 74 ans	480
2020	Q3	Sep	2020	T3	sept.	Ontario	Ontario	75 years old or more	75 ans et plus	105
2020	Q3	Sep	2020	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	15
2020	Q3	Sep	2020	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	55
2020	Q3	Sep	2020	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	35
2020	Q3	Sep	2020	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	10
2020	Q3	Sep	2020	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2020	Q3	Sep	2020	T3	sept.	Quebec	Québec	0 to 14 years old	0 à 14 ans	470
2020	Q3	Sep	2020	T3	sept.	Quebec	Québec	15 to 29 years old	15 à 29 ans	600
2020	Q3	Sep	2020	T3	sept.	Quebec	Québec	30 to 44 years old	30 à 44 ans	1110
2020	Q3	Sep	2020	T3	sept.	Quebec	Québec	45 to 59 years old	45 à 59 ans	185
2020	Q3	Sep	2020	T3	sept.	Quebec	Québec	60 to 74 years old	60 à 74 ans	85
2020	Q3	Sep	2020	T3	sept.	Quebec	Québec	75 years old or more	75 ans et plus	15
2020	Q3	Sep	2020	T3	sept.	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	120
2020	Q3	Sep	2020	T3	sept.	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	175
2020	Q3	Sep	2020	T3	sept.	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	200
2020	Q3	Sep	2020	T3	sept.	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	40
2020	Q3	Sep	2020	T3	sept.	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	25
2020	Q3	Sep	2020	T3	sept.	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	5
2020	Q3	Sep	2020	T3	sept.	Yukon	Yukon	15 to 29 years old	15 à 29 ans	5
2020	Q3	Sep	2020	T3	sept.	Yukon	Yukon	30 to 44 years old	30 à 44 ans	5
2020	Q3	Sep	2020	T3	sept.	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2020	Q4	Dec	2020	T4	déc.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	270
2020	Q4	Dec	2020	T4	déc.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	485
2020	Q4	Dec	2020	T4	déc.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	470
2020	Q4	Dec	2020	T4	déc.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	115
2020	Q4	Dec	2020	T4	déc.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	105
2020	Q4	Dec	2020	T4	déc.	Alberta	Alberta	75 years old or more	75 ans et plus	5
2020	Q4	Dec	2020	T4	déc.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	230
2020	Q4	Dec	2020	T4	déc.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	710
2020	Q4	Dec	2020	T4	déc.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	670
2020	Q4	Dec	2020	T4	déc.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	160
2020	Q4	Dec	2020	T4	déc.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	95
2020	Q4	Dec	2020	T4	déc.	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	15
2020	Q4	Dec	2020	T4	déc.	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	95
2020	Q4	Dec	2020	T4	déc.	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	170
2020	Q4	Dec	2020	T4	déc.	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	160
2020	Q4	Dec	2020	T4	déc.	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	25
2020	Q4	Dec	2020	T4	déc.	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	25
2020	Q4	Dec	2020	T4	déc.	Manitoba	Manitoba	75 years old or more	75 ans et plus	5
2020	Q4	Dec	2020	T4	déc.	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	50
2020	Q4	Dec	2020	T4	déc.	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	35
2020	Q4	Dec	2020	T4	déc.	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	60
2020	Q4	Dec	2020	T4	déc.	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	5
2020	Q4	Dec	2020	T4	déc.	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	--
2020	Q4	Dec	2020	T4	déc.	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2020	Q4	Dec	2020	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	5
2020	Q4	Dec	2020	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	10
2020	Q4	Dec	2020	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	15
2020	Q4	Dec	2020	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	5
2020	Q4	Dec	2020	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	--
2020	Q4	Dec	2020	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	--
2020	Q4	Dec	2020	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	--
2020	Q4	Dec	2020	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	--
